Bus_Name,Bus_Type,From,To,Price,Starting_Point,Ending_Point,Seat_Available,Start_Time,Reach_Time,Total_Travel_Time,Bus_Rating,Links
APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Bangalore,Rayachoti,353.0,Majestic,Bus Stand,31 Seats available,20:15,02:00,05h 45m,3.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Bangalore,Rayachoti,353.0,Majestic,Bus Stand,34 Seats available,21:00,02:45,05h 45m,3.2,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Bangalore,Rayachoti,353.0,Majestic,Bus Stand,29 Seats available,21:45,03:30,05h 45m,4.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 9253,INDRA(A.C. Seater),Bangalore,Rayachoti,422.0,Majestic,Bus Stand,28 Seats available,22:15,04:15,06h 00m,4.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Bangalore,Rayachoti,353.0,Majestic,Bus Stand,15 Seats available,22:30,03:25,04h 55m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 6007,INDRA(A.C. Seater),Bangalore,Rayachoti,422.0,Majestic,Bus Stand,27 Seats available,22:40,04:40,06h 00m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Bangalore,Rayachoti,353.0,Majestic,Bus Stand,18 Seats available,23:00,03:45,04h 45m,3.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Bangalore,Rayachoti,524.0,Majestic,RAYACHOTY TANA,29 Seats available,23:15,03:45,04h 30m,4.6,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Bangalore,Rayachoti,524.0,Majestic,RAYACHOTY TANA,38 Seats available,23:45,04:15,04h 30m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,499.0,Chandapura,Rayachoti,19 Seats available,19:15,02:00,06h 45m,3.8,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Electronic City,Rayachoti,28 Seats available,19:30,02:45,07h 15m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
S R Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Chandapura,Rayachoti,27 Seats available,19:30,02:30,07h 00m,3.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vinayaka Travels,NON A/C Sleeper (2+1),Bangalore,Rayachoti,750.0,Kalasipalyam,Rayachoti Bus Stand,8 Seats available,19:45,03:00,07h 15m,3.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Marathahalli,Nampally,9 Seats available,20:00,01:00,05h 00m,4.8,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
S R Travels,A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,600.0,Chandapura,Rayachoti,32 Seats available,20:00,02:00,06h 00m,3.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Maheswari Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,450.0,Bommasandra,Rayachoty,19 Seats available,20:05,03:00,06h 55m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
CGR Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,400.0,Bommasandra,Rayachoti,20 Seats available,20:10,03:00,06h 50m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
CGR Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,350.0,Bommasandra,Rayachoti,8 Seats available,20:15,04:15,08h 00m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Maheswari Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,399.0,Chandapura,Rayachoty,27 Seats available,20:15,03:00,06h 45m,3.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Marathahalli,Nampally,22 Seats available,20:25,01:25,05h 00m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,599.0,Marathahalli,Rayachoti,28 Seats available,20:30,01:30,05h 00m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Marathahalli,Nampally,19 Seats available,20:30,01:30,05h 00m,3.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Indu Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,388.0,Chandapura,Rayachoty,18 Seats available,20:35,03:45,07h 10m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,398.0,Kalasipalyam,Rayachoti,32 Seats available,20:40,03:00,06h 20m,4.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),Bangalore,Rayachoti,399.0,Kalasipalyam,Rayachoti Bus Stand,28 Seats available,20:40,04:00,07h 20m,3.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
AR & BCVR Travels,A/C Sleeper (2+1),Bangalore,Rayachoti,800.0,Chandapura,Rayachoti,6 Seats available,20:40,03:30,06h 50m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Indu Travels,A/C Sleeper (2+1),Bangalore,Rayachoti,900.0,Kalasipalyam,Rayachoty,12 Seats available,20:40,03:45,07h 05m,4.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,600.0,Marathahalli,Nampally,26 Seats available,20:45,01:45,05h 00m,4.4,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Indu Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,388.0,Chandapura,Rayachoty,29 Seats available,20:50,04:00,07h 10m,3.9,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),Bangalore,Rayachoti,399.0,Majestic,Rayachoti,20 Seats available,21:00,02:40,05h 40m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Chandapura,Rayachoti,29 Seats available,21:00,03:00,06h 00m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),Bangalore,Rayachoti,882.0,Marathahalli,Nampally,11 Seats available,21:00,02:15,05h 15m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Marathahalli,Rayachoti,15 Seats available,21:00,02:00,05h 00m,4.7,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
PRL BUS,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,400.0,Kalasipalyam,Rayachoti,18 Seats available,21:00,03:45,06h 45m,4.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Marathahalli,Nampally,11 Seats available,21:10,03:10,06h 00m,4.3,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,450.0,Kalasipalyam,Rayachoti,33 Seats available,21:30,03:00,05h 30m,4.8,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
INDHU BUS,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,399.0,Chandapura,Rayachoti,14 Seats available,21:40,03:30,05h 50m,3.6,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Ahobila Travels,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,500.0,Bommasandra,Rayachoti,34 Seats available,19:35,02:45,07h 10m,2.9,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Vinayaka Travels,NON A/C Seater (2+3),Bangalore,Rayachoti,350.0,Kalasipalyam,Rayachoti Bus Stand,19 Seats available,21:30,03:30,06h 00m,2.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
PRL BUS,Non A/C Seater / Sleeper (2+1),Bangalore,Rayachoti,400.0,Chandapura,Rayachoti,11 Seats available,21:45,04:00,06h 15m,2.8,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Abhishek Bus,A/C Sleeper (2+1),Bangalore,Rayachoti,849.0,Hoskote,Rayachoti,26 Seats available,23:30,03:10,03h 40m,2.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),Bangalore,Rayachoti,2100.0,Marathahalli,Rayachoti,32 Seats available,20:30,01:30,05h 00m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),Bangalore,Rayachoti,2105.0,Marathahalli,Rayachoti,1 Seat available,20:45,01:45,05h 00m,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
SLNS Travels,A/C Sleeper (2+1),Bangalore,Rayachoti,1000.0,Marathahalli,Rayachoti,30 Seats available,21:00,02:30,05h 30m,3.7,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),Bangalore,Rayachoti,3999.0,KR Puram,Rayachoty,38 Seats available,22:30,03:00,04h 30m,2.6,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti?fromCityId=122&toCityId=416&fromCityName=Bangalore&toCityName=Rayachoti&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5369,SAPTAGIRI EXPRESS,Tirupati,Chennai,162.0,RTC Bus Stand,Madhavaram,46 Seats available,17:45,20:45,03h 00m,2.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5424,INDRA(A.C. Seater),Tirupati,Chennai,253.0,RTC Bus Stand,Madhavaram,46 Seats available,18:00,21:00,03h 00m,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5582,SAPTAGIRI EXPRESS,Tirupati,Chennai,162.0,TIRUPATHI,Madhavaram,46 Seats available,18:15,21:15,03h 00m,3.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5365,SAPTAGIRI EXPRESS,Tirupati,Chennai,162.0,TIRUPATHI,Madhavaram,46 Seats available,18:45,21:45,03h 00m,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 47485,INDRA(A.C. Seater),Tirupati,Chennai,253.0,TIRUPATHI,Madhavaram,38 Seats available,19:00,22:00,03h 00m,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5584,SAPTAGIRI EXPRESS,Tirupati,Chennai,162.0,RTC Bus Stand,Madhavaram,39 Seats available,19:15,22:15,03h 00m,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
APSRTC - 5371,SAPTAGIRI EXPRESS,Tirupati,Chennai,162.0,TIRUPATHI,Madhavaram,46 Seats available,19:45,22:45,03h 00m,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai?fromCityId=71756&toCityId=123&fromCityName=Tirupati&toCityName=Chennai&busType=Any&srcCountry=IND&destCountry=IND&onward=27-Aug-2024
